mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_resnet34-16
mps-uncap,0.8,182.59787559509277,260.6663703918457,84.13243293762207
mps-uncap,0.9,324.1868019104004,424.1371154785156,110.84914207458496
mps-uncap,1.0,600.9097099304199,1333.8284492492676,280.73954582214355
mps-uncap,0.5,55.694580078125,100.54755210876465,36.078691482543945
mps-uncap,0.6,76.57837867736816,121.69623374938965,43.0445671081543
mps-uncap,0.7,126.86467170715332,169.9197292327881,77.5148868560791
mps-uncap,0.1,40.29679298400879,43.376922607421875,17.569303512573242
mps-uncap,0.2,47.57237434387207,76.30538940429688,17.003774642944336
mps-uncap,0.3,52.39725112915039,81.79330825805664,25.125741958618164
mps-uncap,0.4,64.84675407409668,88.03963661193848,34.804582595825195
