mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_resnet34-16
mps-uncap,0.8,141.210355758667,215.43293476104736,53.978953361511095
mps-uncap,0.9,261.4556527137757,366.57642841339117,75.23040771484389
mps-uncap,1.0,547.8433990478516,1265.0429439544678,223.83744239807126
mps-uncap,0.5,45.70312499999996,75.16321420669559,25.392370223999023
mps-uncap,0.6,58.8724756240845,93.7781667709349,27.740976810455322
mps-uncap,0.7,75.6403350830078,107.22981452941893,39.933943748474135
mps-uncap,0.1,36.89517498016358,38.15573215484619,11.756985187530507
mps-uncap,0.2,41.286373138427756,62.27975845336902,14.008078575134311
mps-uncap,0.3,42.36099720001222,54.506540298461914,16.10636234283444
mps-uncap,0.4,45.242977142333984,64.90769386291505,19.052333831787056
