mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_resnet34-16
mps-uncap,0.8,8.660316467285156,19.569873809814453,3.599882125854492
mps-uncap,0.9,8.87155532836914,19.773006439208984,3.6039352416992188
mps-uncap,1.0,8.898258209228516,19.66238021850586,3.5800933837890625
mps-uncap,0.5,8.883237838745117,19.562482833862305,3.596067428588867
mps-uncap,0.6,8.73422622680664,19.49334144592285,3.620147705078125
mps-uncap,0.7,8.766889572143555,19.489288330078125,3.5817623138427734
mps-uncap,0.1,9.093999862670898,19.514083862304688,3.629922866821289
mps-uncap,0.2,8.810043334960938,19.550800323486328,3.5936832427978516
mps-uncap,0.3,8.858203887939453,19.54054832458496,3.591775894165039
mps-uncap,0.4,8.941888809204102,19.5615291595459,3.613710403442383
