mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_resnet34-16
mps-uncap,0.8,157.72509574890137,229.2168140411377,78.61828804016113
mps-uncap,0.9,300.4450798034668,397.2747325897217,103.10912132263184
mps-uncap,1.0,575.4504203796387,1306.7741394042969,271.27814292907715
mps-uncap,0.5,40.450334548950195,75.19698143005371,27.726411819458008
mps-uncap,0.6,58.001041412353516,96.35615348815918,32.71055221557617
mps-uncap,0.7,102.01334953308105,140.6397819519043,67.21639633178711
mps-uncap,0.1,20.505189895629883,23.903846740722656,10.555267333984375
mps-uncap,0.2,31.917572021484375,55.01246452331543,9.919881820678711
mps-uncap,0.3,36.63206100463867,61.23232841491699,17.542600631713867
mps-uncap,0.4,54.30912971496582,64.32461738586426,28.73706817626953
