mode,load,0_efficientnet_b5-4,1_efficientnet_b6-16,2_resnet34-16
mps-uncap,0.8,6.131887435913086,20.496249198913574,2.3920536041259766
mps-uncap,0.9,17.72594451904297,36.757707595825195,5.801796913146973
mps-uncap,1.0,113.57951164245605,324.2233991622925,26.926279067993164
mps-uncap,0.5,0.051021575927734375,0.056743621826171875,0.04553794860839844
mps-uncap,0.6,0.048041343688964844,0.059604644775390625,0.04553794860839844
mps-uncap,0.7,0.05412101745605469,5.0563812255859375,0.051021575927734375
mps-uncap,0.1,0.06270408630371094,0.05888938903808594,0.05745887756347656
mps-uncap,0.2,0.06341934204101562,0.058650970458984375,0.051021575927734375
mps-uncap,0.3,0.05817413330078125,0.060558319091796875,0.048160552978515625
mps-uncap,0.4,0.057578086853027344,0.05888938903808594,0.047206878662109375
