mode,load,0_mobilenet_v3_large-8,1_resnet34-8,2_squeezenet1_0-4
mps-uncap,0.8,9.45067405700684,10.154008865356445,4.698991775512695
mps-uncap,0.9,20.71056365966797,20.51072120666504,9.339427947998049
mps-uncap,1.0,59.20324325561525,160.08648872375488,32.23838806152344
mps-uncap,0.5,6.331992149353028,5.557870864868168,2.5211811065673833
mps-uncap,0.6,5.713653564453129,6.09312057495117,3.045988082885744
mps-uncap,0.7,7.658720016479492,6.429958343505861,3.119444847106933
mps-uncap,0.1,3.9482593536376944,0.24290084838867051,0.07224082946777344
mps-uncap,0.2,6.288814544677734,3.074359893798828,1.232290267944336
mps-uncap,0.3,6.727933883666992,4.060029983520508,1.8123149871826176
mps-uncap,0.4,6.404685974121095,5.115604400634766,2.52532958984375
