mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,85.90099811553955,21.807293891906742,13.136758804321296
mps-uncap,0.9,86.33127212524414,20.189285278320312,12.424097061157227
mps-uncap,1.0,86.98177337646484,20.372676849365234,12.290000915527346
mps-uncap,0.5,66.31780147552489,20.680923461914066,12.845754623413086
mps-uncap,0.6,78.7769699096679,18.560996055603024,13.194670677185059
mps-uncap,0.7,83.51973056793213,19.359569549560547,13.133420944213865
mps-uncap,0.1,46.98052406311035,17.711749076843258,15.516314506530762
mps-uncap,0.2,46.134724617004395,17.27565765380861,13.018798828125002
mps-uncap,0.3,45.26477575302123,18.37656021118164,12.794313430786131
mps-uncap,0.4,58.34615707397461,19.452929496765137,13.16213607788086
