mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,416.9301986694336,140.5355930328369,166.25475883483887
mps-uncap,0.9,819.7429180145264,218.2626724243164,836.8589878082275
mps-uncap,1.0,8368.003368377686,375.1485347747803,5592.2417640686035
mps-uncap,0.5,134.2463493347168,62.39509582519531,77.86822319030762
mps-uncap,0.6,205.44958114624023,57.19876289367676,104.12049293518066
mps-uncap,0.7,213.4997844696045,92.12350845336914,139.41121101379395
mps-uncap,0.1,57.65414237976074,32.31692314147949,28.884410858154297
mps-uncap,0.2,75.24847984313965,32.71913528442383,31.264305114746094
mps-uncap,0.3,91.54033660888672,36.67283058166504,43.04838180541992
mps-uncap,0.4,70.79935073852539,52.65021324157715,50.488948822021484
