mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,72.25918769836426,19.077420234680176,25.859594345092773
mps-uncap,0.9,240.10109901428223,34.226179122924805,389.6749019622803
mps-uncap,1.0,5677.825689315796,81.51578903198242,2635.5276107788086
mps-uncap,0.5,28.838634490966797,11.446237564086914,11.416196823120117
mps-uncap,0.6,36.06700897216797,11.194229125976562,13.96644115447998
mps-uncap,0.7,53.026437759399414,13.461112976074219,18.64337921142578
mps-uncap,0.1,36.14616394042969,9.669303894042969,10.041952133178711
mps-uncap,0.2,28.478145599365234,11.362314224243164,9.928584098815918
mps-uncap,0.3,25.50375461578369,11.180281639099121,10.089397430419922
mps-uncap,0.4,25.559306144714355,10.379314422607422,10.777711868286133
