mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,0.012636184692382812,0.011444091796875,0.010728836059570312
mps-uncap,0.9,0.013828277587890625,0.010967254638671875,0.010967254638671875
mps-uncap,1.0,0.0152587890625,0.011444091796875,0.011682510375976562
mps-uncap,0.5,0.011920928955078125,0.010967254638671875,0.009775161743164062
mps-uncap,0.6,0.011682510375976562,0.011444091796875,0.009298324584960938
mps-uncap,0.7,0.01239776611328125,0.011205673217773438,0.009298324584960938
mps-uncap,0.1,0.016450881958007812,0.012636184692382812,0.0133514404296875
mps-uncap,0.2,0.015974044799804688,0.013828277587890625,0.011444091796875
mps-uncap,0.3,0.012874603271484375,0.012159347534179688,0.010967254638671875
mps-uncap,0.4,0.012874603271484375,0.011682510375976562,0.010967254638671875
