mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,189.46614265441906,58.21688175201417,75.29034614562993
mps-uncap,0.9,536.9557857513428,105.6844234466553,595.8838939666748
mps-uncap,1.0,7883.57138633728,200.84118843078613,4918.767786026002
mps-uncap,0.5,59.99269485473633,21.554565429687504,25.09274482727051
mps-uncap,0.6,74.51274394989014,21.95799350738526,31.39598369598389
mps-uncap,0.7,98.0571746826172,30.201530456542972,45.92204093933107
mps-uncap,0.1,45.391082763671875,12.823390960693363,14.833784103393555
mps-uncap,0.2,39.387178421020515,16.336250305175774,15.792369842529297
mps-uncap,0.3,38.36221694946289,17.21982955932618,17.908239364624023
mps-uncap,0.4,41.513872146606474,18.642187118530273,22.058725357055664
