mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,351.9744873046875,124.28545951843262,155.90286254882812
mps-uncap,0.9,737.2655868530273,202.45003700256348,827.441930770874
mps-uncap,1.0,8347.229719161987,358.95800590515137,5582.167625427246
mps-uncap,0.5,101.29714012145996,43.51472854614258,67.71326065063477
mps-uncap,0.6,123.95477294921875,49.05438423156738,95.13521194458008
mps-uncap,0.7,163.08188438415527,81.9091796875,130.5255889892578
mps-uncap,0.1,32.350778579711914,20.383596420288086,13.491630554199219
mps-uncap,0.2,50.463199615478516,22.456884384155273,21.611690521240234
mps-uncap,0.3,71.19488716125488,25.34937858581543,32.96542167663574
mps-uncap,0.4,40.082693099975586,36.481618881225586,40.63749313354492
