mode,load,0_densenet201-8,1_mobilenet_v3_large-16,2_vgg13-16
mps-uncap,0.8,279.7638130187987,85.66978931427009,121.31849288940444
mps-uncap,0.9,698.8616847991942,168.76420021057154,746.5070199966431
mps-uncap,1.0,8119.063377380371,281.55126571655273,5524.207649230958
mps-uncap,0.5,62.92058467864986,25.29258728027345,35.24498939514163
mps-uncap,0.6,80.02492904663075,26.6296911239624,47.796242237091064
mps-uncap,0.7,130.38342475891113,41.40816688537594,71.35359764099111
mps-uncap,0.1,28.39455604553224,10.451436042785643,11.809277534484865
mps-uncap,0.2,28.28724861145012,14.480667114257825,12.532317638397238
mps-uncap,0.3,43.37347507476801,15.720129013061486,19.657187461853006
mps-uncap,0.4,29.775357246398922,21.59750461578369,26.431918144226074
