mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,165.8768653869629,59.328556060791016,82.82756805419922
mps-uncap,0.9,303.3120632171631,87.53800392150879,141.83545112609863
mps-uncap,1.0,666.7659282684326,251.58333778381348,526.1931419372559
mps-uncap,0.5,58.11667442321777,17.388343811035156,32.99689292907715
mps-uncap,0.6,85.98709106445312,20.5841064453125,47.69444465637207
mps-uncap,0.7,129.97198104858398,29.474735260009766,69.9453353881836
mps-uncap,0.1,39.635419845581055,6.445407867431641,16.828536987304688
mps-uncap,0.2,65.16385078430176,10.65206527709961,17.802000045776367
mps-uncap,0.3,57.01422691345215,14.578104019165039,22.272348403930664
mps-uncap,0.4,63.13276290893555,12.011051177978516,33.5085391998291
