mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,37.58716583251953,5.036830902099609,11.920928955078125
mps-uncap,0.9,48.883676528930664,7.488250732421875,17.91989803314209
mps-uncap,1.0,185.20808219909668,37.76443004608154,97.33915328979492
mps-uncap,0.5,22.116422653198242,2.385735511779785,7.3261260986328125
mps-uncap,0.6,22.500991821289062,3.281116485595703,8.008480072021484
mps-uncap,0.7,25.803565979003906,4.295825958251953,8.91256332397461
mps-uncap,0.1,28.328657150268555,2.0418167114257812,6.157875061035156
mps-uncap,0.2,22.933363914489746,2.014636993408203,6.159067153930664
mps-uncap,0.3,21.945714950561523,2.0313262939453125,6.407022476196289
mps-uncap,0.4,22.51458168029785,2.1436214447021484,6.965875625610352
