mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,72.9515552520752,12.811422348022461,29.725217819213867
mps-uncap,0.9,120.71084976196289,23.005580902099616,52.82196998596192
mps-uncap,1.0,430.33981323242193,119.01543140411377,410.89558601379395
mps-uncap,0.5,36.35597229003906,5.655813217163086,13.664770126342773
mps-uncap,0.6,43.17665100097656,7.429361343383789,16.41290187835694
mps-uncap,0.7,51.880002021789565,9.117507934570314,22.017049789428714
mps-uncap,0.1,32.145023345947266,2.4439334869384766,7.205009460449219
mps-uncap,0.2,32.93967247009277,4.143953323364258,8.096146583557132
mps-uncap,0.3,30.879855155944824,4.669523239135742,10.344696044921873
mps-uncap,0.4,33.85782241821289,5.148887634277344,11.918258666992188
