mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,56.05245590209961,5.969762802124025,9.716734886169434
mps-uncap,0.9,54.090633392333984,6.219897270202637,9.848678112030028
mps-uncap,1.0,55.71174621582031,6.381356716156008,10.068941116333008
mps-uncap,0.5,37.924766540527344,5.547561645507813,8.733654022216799
mps-uncap,0.6,47.326059341430664,5.705356597900391,9.083805084228514
mps-uncap,0.7,52.25206851959226,5.826368331909177,9.478869438171387
mps-uncap,0.1,33.148088455200195,4.776887893676754,7.481837272644046
mps-uncap,0.2,34.00993347167969,5.320787429809576,7.99658060073853
mps-uncap,0.3,34.680330753326416,5.390071868896484,8.229475021362305
mps-uncap,0.4,35.75024604797364,5.470037460327148,8.6265230178833
