mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,91.68243646621711,19.039034843444856,46.77910327911367
mps-uncap,0.9,156.55372619628903,54.38922643661496,83.03544521331773
mps-uncap,1.0,557.7725982666011,200.05465745925906,474.9185562133791
mps-uncap,0.5,26.130580902099616,6.323342323303223,14.922389984130865
mps-uncap,0.6,40.111479759216394,9.097290039062457,22.248220443725554
mps-uncap,0.7,65.67279577255226,12.149581909179673,36.05145931243897
mps-uncap,0.1,10.991117954254129,1.7769861221313423,5.364274978637698
mps-uncap,0.2,23.57863187789917,2.2178173065185685,6.598980426788333
mps-uncap,0.3,26.26881599426272,4.182991981506348,8.656711578369135
mps-uncap,0.4,25.10104179382327,4.795074462890625,11.711678504943897
