mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,12.099742889404297,1.8203258514404297,5.945444107055664
mps-uncap,0.9,12.077569961547852,1.8329620361328125,5.9642791748046875
mps-uncap,1.0,12.353897094726562,1.840829849243164,5.980491638183594
mps-uncap,0.5,12.059450149536133,1.8155574798583984,5.924463272094727
mps-uncap,0.6,11.849164962768555,1.8208026885986328,5.913257598876953
mps-uncap,0.7,12.076854705810547,1.8193721771240234,5.913257598876953
mps-uncap,0.1,12.217521667480469,1.8153190612792969,5.901813507080078
mps-uncap,0.2,13.162851333618164,1.813650131225586,5.892038345336914
mps-uncap,0.3,12.272119522094727,1.8191337585449219,5.885839462280273
mps-uncap,0.4,12.319564819335938,1.8177032470703125,5.902290344238281
