mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,49.031877517700195,5.419731140136719,9.088754653930664
mps-uncap,0.9,51.00836753845215,5.69605827331543,9.41011905670166
mps-uncap,1.0,54.30803298950195,5.973267555236816,9.720087051391602
mps-uncap,0.5,30.6699275970459,4.694581031799316,7.943153381347656
mps-uncap,0.6,34.70845222473145,4.97126579284668,8.284354209899902
mps-uncap,0.7,40.641641616821296,5.195951461791993,8.70828628540039
mps-uncap,0.1,31.856226921081547,2.1807670593261723,6.708383560180664
mps-uncap,0.2,30.66074848175049,3.962993621826172,7.283520698547363
mps-uncap,0.3,28.61630916595459,4.35481071472168,7.423830032348633
mps-uncap,0.4,29.39629554748535,4.553318023681641,7.802796363830566
