mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,0.05984306335449219,0.6730556488037109,4.253864288330078
mps-uncap,0.9,7.419824600219727,3.265976905822754,9.542703628540039
mps-uncap,1.0,137.9544734954834,32.72080421447754,87.92853355407715
mps-uncap,0.5,0.05650520324707031,0.041961669921875,0.0457763671875
mps-uncap,0.6,0.05245208740234375,0.041484832763671875,0.04982948303222656
mps-uncap,0.7,0.05507469177246094,0.04315376281738281,1.2063980102539062
mps-uncap,0.1,0.062346458435058594,0.050067901611328125,0.0591278076171875
mps-uncap,0.2,0.060558319091796875,0.04506111145019531,0.04982948303222656
mps-uncap,0.3,0.05984306335449219,0.04363059997558594,0.05054473876953125
mps-uncap,0.4,0.057220458984375,0.04363059997558594,0.04792213439941406
