mode,load,0_efficientnet_b7-2,1_vgg11-4,2_vgg19-8
mps-uncap,0.8,27.358174324035645,3.8433074951171875,7.867097854614258
mps-uncap,0.9,36.49115562438965,4.396677017211914,8.46242904663086
mps-uncap,1.0,51.764488220214844,5.061030387878418,9.232759475708008
mps-uncap,0.5,21.447420120239258,2.029895782470703,6.620883941650391
mps-uncap,0.6,20.622968673706055,2.254962921142578,7.001399993896484
mps-uncap,0.7,21.545052528381348,3.1290054321289062,7.397890090942383
mps-uncap,0.1,28.228282928466797,1.9788742065429688,6.08062744140625
mps-uncap,0.2,22.147655487060547,1.9543170928955078,6.046056747436523
mps-uncap,0.3,21.538496017456055,1.959085464477539,6.091833114624023
mps-uncap,0.4,21.98624610900879,1.9767284393310547,6.400465965270996
