mode,load,0_densenet121-32,1_mobilenet_v2-32,2_mobilenet_v3_small-8,3_squeezenet1_0-16
mps-uncap,1.0,0.0007152557373046875,0.000476837158203125,0.00286102294921875,0.0030994415283203125
