mode,load,0_vgg11-32,1_vgg11-32,2_vgg11-32,3_vgg11-32
mig,0.1,34.34610366821289,34.50026512145996,34.53092575073242,66.4374828338623
mig,0.2,34.34884548187256,34.50927734375,34.55038070678711,66.47419929504395
mig,0.3,34.35955047607422,34.5311164855957,34.5578670501709,66.50393009185791
mig,0.4,34.40213203430176,34.55557823181152,34.589385986328125,66.62297248840332
mig,0.5,34.64369773864746,34.7813606262207,34.8078727722168,67.01011657714844
mig,0.6,35.02397537231445,35.158491134643555,35.17794609069824,67.5544261932373
mig,0.7,35.54110527038574,35.671114921569824,35.63499450683594,68.45102310180664
mig,0.8,35.95449924468994,36.07792854309082,36.09428405761719,69.41609382629395
mig,0.9,36.20409965515137,36.33108139038086,36.35668754577637,69.9714183807373
mig,1.0,36.43333911895752,36.61985397338867,36.6119384765625,70.36161422729492
