mode,load,0_vgg11-32,1_vgg11-32,2_vgg11-32,3_vgg11-32
mig,0.1,34.45901870727539,34.60526466369629,34.799909591674805,66.55189990997314
mig,0.2,52.023243904113784,56.06203079223635,52.0854949951172,105.58605194091797
mig,0.3,64.23811912536621,64.01002407073975,62.278413772583015,121.42868041992192
mig,0.4,66.86019897460938,63.054299354553244,70.66025733947755,163.5913848876953
mig,0.5,88.47098350524904,78.15666198730472,80.41210174560548,132.55906105041504
mig,0.6,114.76593017578125,97.36690521240234,90.38805961608887,176.45516395568853
mig,0.7,133.88786315917972,121.58622741699222,134.38611030578613,207.57510662078877
mig,0.8,200.25253295898438,215.16261100769037,225.15578269958496,360.9633922576907
mig,0.9,312.76893615722656,334.89956855773926,302.5646209716797,1008.9253425598146
mig,1.0,906.1578512191772,813.4694099426271,1315.1685714721677,1011.1132144927976
