mode,load,0_densenet169-8,1_efficientnet_b7-8,2_mobilenet_v2-8
mps-uncap,1.0,35.83693504333496,40.24052619934082,15.413284301757812
mig,1.0,27.279376983642578,59.74936485290527,19.649982452392578
