mode,load,0_densenet169-8,1_efficientnet_b7-8,2_mobilenet_v2-8
mps-uncap,1.0,0.0021457672119140625,0.000476837158203125,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
