mode,load,0_densenet121-4,1_resnet18-2,2_resnet18-8
mps-uncap,0.8,6.862401962280273,1.1186599731445312,1.5752315521240234
mps-uncap,0.9,6.912946701049805,1.1317729949951172,1.5745162963867188
mps-uncap,1.0,6.907463073730469,1.1382102966308594,1.5897750854492188
mps-uncap,0.5,7.0343017578125,1.093149185180664,1.583099365234375
mps-uncap,0.6,6.862401962280273,1.1167526245117188,1.5759468078613281
mps-uncap,0.7,6.757974624633789,1.1131763458251953,1.5881061553955078
mps-uncap,0.1,6.923913955688477,1.1506080627441406,1.5897750854492188
mps-uncap,0.2,6.892919540405273,1.1348724365234375,1.5826225280761719
mps-uncap,0.3,7.024049758911133,1.1167526245117188,1.580953598022461
mps-uncap,0.4,6.886005401611328,1.1043548583984375,1.5859603881835938
