mode,load,0_densenet121-4,1_resnet18-2,2_resnet18-8
mps-uncap,0.8,46.629843711853084,13.538060188293462,15.997171401977553
mps-uncap,0.9,83.19893836975125,24.508428573608406,18.734989166259762
mps-uncap,1.0,144.60816383361816,423.1526899337768,59.381866455078125
mps-uncap,0.5,32.35914707183851,8.593721389770506,9.995515346527105
mps-uncap,0.6,30.531144142150893,8.078691959381105,10.13730764389038
mps-uncap,0.7,49.705810546875085,8.071646690368649,11.258184909820557
mps-uncap,0.1,35.31564474105836,6.694202423095705,5.6977605819702255
mps-uncap,0.2,34.15296316146851,8.721663951873774,7.217962741851805
mps-uncap,0.3,34.37392234802252,11.445057392120358,9.280881881713864
mps-uncap,0.4,31.183004379272457,10.794565677642822,10.352492332458487
