mode,load,0_densenet121-4,1_resnet18-2,2_resnet18-8
mps-uncap,0.8,7.557868957519531,1.4569759368896484,2.070903778076172
mps-uncap,0.9,8.554697036743164,1.5473365783691406,2.093076705932617
mps-uncap,1.0,8.411645889282227,1.6398429870605469,2.2716522216796875
mps-uncap,0.5,7.692575454711914,1.821756362915039,2.5670528411865234
mps-uncap,0.6,7.483243942260742,1.4009475708007812,2.038717269897461
mps-uncap,0.7,7.573843002319336,1.3699531555175781,1.9676685333251953
mps-uncap,0.1,16.504645347595215,2.8655529022216797,2.86257266998291
mps-uncap,0.2,12.564659118652344,2.815127372741699,2.879977226257324
mps-uncap,0.3,11.36636734008789,2.7496814727783203,2.9485225677490234
mps-uncap,0.4,9.177923202514648,1.9114017486572266,2.7674436569213867
