mode,load,0_densenet121-4,1_resnet18-2,2_resnet18-8
mps-uncap,0.8,6.7958831787109375,1.0845661163330078,1.562356948852539
mps-uncap,0.9,6.857872009277344,1.104116439819336,1.561880111694336
mps-uncap,1.0,6.828546524047852,1.0721683502197266,1.5783309936523438
mps-uncap,0.5,6.993532180786133,1.0547637939453125,1.569986343383789
mps-uncap,0.6,6.814718246459961,1.087188720703125,1.5633106231689453
mps-uncap,0.7,6.697654724121094,1.0867118835449219,1.5764236450195312
mps-uncap,0.1,6.909370422363281,1.1286735534667969,1.5780925750732422
mps-uncap,0.2,6.824731826782227,1.1034011840820312,1.5709400177001953
mps-uncap,0.3,6.891965866088867,1.1065006256103516,1.5683174133300781
mps-uncap,0.4,6.778478622436523,1.0673999786376953,1.569986343383789
