mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,130.12251853942868,7452.898669242862,46.95639610290527
mps-uncap,0.9,3842.415690422058,13539.246082305908,3625.9804725646973
mps-uncap,1.0,9073.7797498703,17718.756580352783,9670.810794830324
mps-uncap,0.5,6.820583343505859,13.17296028137207,3.5740375518798833
mps-uncap,0.6,9.983062744140625,34.514284133911126,6.005525588989258
mps-uncap,0.7,17.710399627685547,262.8640174865723,11.331009864807129
mps-uncap,0.1,1.7053604125976547,7.396817207336426,2.633810043334961
mps-uncap,0.2,2.8057336807250977,7.474803924560549,3.3905506134033203
mps-uncap,0.3,3.499269485473633,6.979751586914062,2.9122352600097674
mps-uncap,0.4,4.960513114929199,8.620142936706547,2.9997825622558603
