mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,176.21165037155112,8131.223008632659,102.81742095947259
mps-uncap,0.9,4283.178722858429,14764.893136024473,4106.7222690582275
mps-uncap,1.0,9985.783162117004,19598.381769657135,10636.204438209534
mps-uncap,0.5,17.322835922241207,30.86960792541503,11.559233665466296
mps-uncap,0.6,21.222591400146488,69.23916816711423,15.667438507080096
mps-uncap,0.7,41.56074047088622,436.41122341156006,28.553347587585474
mps-uncap,0.1,9.721276760101317,24.871146678924607,10.817229747772139
mps-uncap,0.2,11.052474975585922,23.52468252182006,12.964987754821776
mps-uncap,0.3,11.002111434936525,20.115709304809577,9.812438488006592
mps-uncap,0.4,13.318502902984626,22.15505361557006,9.743690490722656
