mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,210.16740798950195,8277.930498123169,134.10282135009766
mps-uncap,0.9,4329.799175262451,14976.255893707275,4129.076719284058
mps-uncap,1.0,10115.437984466553,19775.46763420105,10788.191795349121
mps-uncap,0.5,31.028270721435547,40.906429290771484,17.449140548706055
mps-uncap,0.6,30.290603637695312,82.61275291442871,21.70562744140625
mps-uncap,0.7,60.666799545288086,461.72142028808594,45.14813423156738
mps-uncap,0.1,9.385108947753906,29.387474060058594,14.197587966918945
mps-uncap,0.2,11.79194450378418,31.967878341674805,18.942594528198242
mps-uncap,0.3,13.540267944335938,25.937318801879883,13.793230056762695
mps-uncap,0.4,17.46225357055664,30.797243118286133,15.697717666625977
