mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,29.53815460205078,4125.404834747314,15.553712844848633
mps-uncap,0.9,2154.5156240463257,7629.2619705200195,2066.57338142395
mps-uncap,1.0,5030.207276344299,10006.300687789917,5385.847210884094
mps-uncap,0.5,4.542112350463867,7.5234174728393555,2.9327869415283203
mps-uncap,0.6,5.517005920410156,13.254880905151367,3.354310989379883
mps-uncap,0.7,8.217096328735352,72.1127986907959,5.003690719604492
mps-uncap,0.1,4.864692687988281,9.249210357666016,4.558324813842773
mps-uncap,0.2,3.194451332092285,7.67827033996582,4.309535026550293
mps-uncap,0.3,3.005385398864746,6.075143814086914,3.3457279205322266
mps-uncap,0.4,3.5974979400634766,5.946040153503418,3.004789352416992
