mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,213.23156356811523,8286.58676147461,137.19916343688965
mps-uncap,0.9,4332.759618759155,14988.975524902344,4132.070779800415
mps-uncap,1.0,10122.721672058105,19785.379648208618,10797.93667793274
mps-uncap,0.5,36.45062446594238,45.1657772064209,20.37978172302246
mps-uncap,0.6,33.11586380004883,86.89022064208984,24.762868881225586
mps-uncap,0.7,63.63940238952637,465.76642990112305,48.064231872558594
mps-uncap,0.1,14.858245849609375,36.538124084472656,18.611669540405273
mps-uncap,0.2,14.467000961303711,39.131879806518555,22.252321243286133
mps-uncap,0.3,16.191720962524414,31.457901000976562,17.787933349609375
mps-uncap,0.4,20.552396774291992,35.03918647766113,17.69089698791504
