mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,173.24838638305627,8126.947717666626,99.90376949310279
mps-uncap,0.9,4280.1026701927185,14760.776948928833,4103.677005767822
mps-uncap,1.0,9982.717094421387,19594.124760627747,10633.223888874054
mps-uncap,0.5,14.416632652282713,26.71749830245971,8.821191787719687
mps-uncap,0.6,18.16744804382329,65.01255035400386,12.877750396728521
mps-uncap,0.7,38.61554622650139,432.4126672744751,25.565917491912845
mps-uncap,0.1,5.1826453208923215,16.723024845123312,6.324470043182356
mps-uncap,0.2,7.784316539764401,17.184419631957983,8.71676206588744
mps-uncap,0.3,8.090317249298096,15.370988845825197,6.810948848724364
mps-uncap,0.4,10.458474159240724,17.83835172653196,7.036294937133794
