mode,load,0_alexnet-32,1_mobilenet_v3_small-2,2_resnet18-2
mps-uncap,0.8,6.718873977661133,8.65626335144043,4.322528839111328
mps-uncap,0.9,6.400108337402344,12.71963119506836,5.394458770751953
mps-uncap,1.0,10.340452194213867,12.548446655273438,10.46133041381836
mps-uncap,0.5,7.275104522705078,6.912708282470703,4.842281341552734
mps-uncap,0.6,7.025480270385742,6.5975189208984375,4.6024322509765625
mps-uncap,0.7,6.995201110839844,6.829023361206055,4.463434219360352
mps-uncap,0.1,8.758544921875,12.921571731567383,9.71531867980957
mps-uncap,0.2,11.78741455078125,12.099742889404297,9.636640548706055
mps-uncap,0.3,10.956287384033203,9.532690048217773,8.108377456665039
mps-uncap,0.4,10.446786880493164,9.508848190307617,8.037805557250977
