mode,load,0_densenet121-16,1_resnet101-2,2_squeezenet1_1-8
mps-uncap,0.8,91.99333190917969,347.28665351867676,12.462043762207031
mps-uncap,0.9,486.33408546447754,2487.685799598694,1443.0890083312988
mps-uncap,1.0,1234.66374874115,11037.240505218506,7447.834587097169
mps-uncap,0.5,16.878366470336914,20.345449447631836,3.523755073547363
mps-uncap,0.6,26.199936866760257,25.07305145263672,5.934715270996094
mps-uncap,0.7,34.35864448547363,62.42754459381105,9.261894226074231
mps-uncap,0.1,2.5233030319213867,8.76319408416748,1.8613338470458984
mps-uncap,0.2,8.39641094207764,10.368824005126953,2.8356313705444336
mps-uncap,0.3,12.151622772216799,10.432386398315431,3.160572052001954
mps-uncap,0.4,15.041518211364757,13.147449493408203,3.2527446746826185
