mode,load,0_densenet121-16,1_resnet101-2,2_squeezenet1_1-8
mps-uncap,0.8,11.766910552978516,8.862018585205078,1.6994476318359375
mps-uncap,0.9,12.294292449951172,8.87918472290039,1.7361640930175781
mps-uncap,1.0,12.964963912963867,8.959293365478516,1.7430782318115234
mps-uncap,0.5,11.770486831665039,8.921384811401367,1.7168521881103516
mps-uncap,0.6,11.74616813659668,8.733272552490234,1.7015933990478516
mps-uncap,0.7,11.70206069946289,8.861780166625977,1.729726791381836
mps-uncap,0.1,11.801958084106445,8.976459503173828,1.9574165344238281
mps-uncap,0.2,11.821508407592773,8.895635604858398,1.9445419311523438
mps-uncap,0.3,11.731386184692383,8.79359245300293,1.7192363739013672
mps-uncap,0.4,11.818647384643555,8.85462760925293,1.720428466796875
