mode,load,0_densenet121-16,1_resnet101-2,2_squeezenet1_1-8
mps-uncap,0.8,250.4873275756836,554.2843341827393,51.73325538635254
mps-uncap,0.9,643.775463104248,2761.202812194824,1724.3070602416992
mps-uncap,1.0,1607.8057289123535,12216.866493225098,8435.957908630371
mps-uncap,0.5,71.8233585357666,117.19655990600586,18.970251083374023
mps-uncap,0.6,121.31261825561523,103.3163070678711,25.700807571411133
mps-uncap,0.7,187.34407424926758,180.03392219543457,40.0087833404541
mps-uncap,0.1,57.74378776550293,40.978431701660156,13.387918472290039
mps-uncap,0.2,46.68140411376953,47.16658592224121,18.03445816040039
mps-uncap,0.3,48.82931709289551,44.51918601989746,16.310691833496094
mps-uncap,0.4,64.96787071228027,51.49030685424805,19.079208374023438
