mode,load,0_densenet169-4,1_inception_v3-16,2_resnet152-32
mps-uncap,0.8,33.85210037231445,23.530960083007812,34.68585014343262
mps-uncap,0.9,33.76317024230957,22.51124382019043,35.72869300842285
mps-uncap,1.0,33.72764587402344,22.30525016784668,35.5987548828125
mps-uncap,0.5,32.26280212402344,21.6677188873291,34.0883731842041
mps-uncap,0.6,30.01689910888672,22.543668746948242,34.13820266723633
mps-uncap,0.7,33.56313705444336,21.610498428344727,34.92259979248047
mps-uncap,0.1,28.644323348999023,21.41404151916504,31.206846237182617
mps-uncap,0.2,31.235694885253906,20.496845245361328,31.862258911132812
mps-uncap,0.3,30.559062957763672,21.63529396057129,33.597469329833984
mps-uncap,0.4,32.216548919677734,21.109342575073242,33.6606502532959
