mode,load,0_densenet169-4,1_inception_v3-16,2_resnet152-32
mps-uncap,0.8,162.6190090179443,124.5804977416993,277.8955268859863
mps-uncap,0.9,269.4907093048096,130.12354373931882,340.9334135055537
mps-uncap,1.0,1453.653960227966,271.28821611404413,2655.4545974731445
mps-uncap,0.5,60.353517532348604,41.22038841247544,92.54199028015125
mps-uncap,0.6,57.975616455078004,53.53250026702851,128.2715082168579
mps-uncap,0.7,140.77231645583902,78.22574138641359,214.66224670410134
mps-uncap,0.1,41.82040214538574,20.80859899520874,54.293723106384334
mps-uncap,0.2,47.241592407226555,29.211149215698246,51.84022903442383
mps-uncap,0.3,45.32343626022338,34.75528717041021,71.27166271209715
mps-uncap,0.4,53.02906036376972,39.66740608215332,83.14523696899415
