mode,load,0_densenet169-4,1_inception_v3-16,2_resnet152-32
mps-uncap,0.8,0.01239776611328125,0.011444091796875,0.013828277587890625
mps-uncap,0.9,0.012159347534179688,0.011205673217773438,0.01430511474609375
mps-uncap,1.0,0.015020370483398438,0.012636184692382812,0.013828277587890625
mps-uncap,0.5,0.012874603271484375,0.011682510375976562,0.013113021850585938
mps-uncap,0.6,0.012159347534179688,0.011444091796875,0.013828277587890625
mps-uncap,0.7,0.01239776611328125,0.008821487426757812,0.013828277587890625
mps-uncap,0.1,0.02288818359375,0.020742416381835938,0.015020370483398438
mps-uncap,0.2,0.012874603271484375,0.0133514404296875,0.016450881958007812
mps-uncap,0.3,0.013113021850585938,0.014543533325195312,0.014781951904296875
mps-uncap,0.4,0.013828277587890625,0.010967254638671875,0.013828277587890625
