mode,load,0_densenet169-4,1_inception_v3-16,2_resnet152-32
mps-uncap,0.8,24.290800094604492,17.51875877380371,30.807971954345703
mps-uncap,0.9,28.014659881591797,17.302274703979492,32.60016441345215
mps-uncap,1.0,30.450105667114258,18.877148628234863,34.18421745300293
mps-uncap,0.5,17.58551597595215,11.539459228515625,27.674198150634766
mps-uncap,0.6,17.435312271118164,12.049198150634766,28.49137783050537
mps-uncap,0.7,19.550681114196777,14.76442813873291,29.32596206665039
mps-uncap,0.1,23.95784854888916,11.986494064331055,24.912118911743164
mps-uncap,0.2,21.671533584594727,11.859893798828125,24.98793601989746
mps-uncap,0.3,17.893552780151367,11.902332305908203,26.035308837890625
mps-uncap,0.4,17.825841903686523,11.944055557250977,27.01425552368164
