mode,load,0_densenet169-4,1_inception_v3-16,2_resnet152-32
mps-uncap,0.8,200.12235641479492,169.52872276306152,324.16510581970215
mps-uncap,0.9,344.59519386291504,194.8873996734619,407.4821472167969
mps-uncap,1.0,1514.2168998718262,316.09368324279785,2769.8938846588135
mps-uncap,0.5,93.57166290283203,60.0736141204834,163.9852523803711
mps-uncap,0.6,84.52177047729492,72.22342491149902,184.96227264404297
mps-uncap,0.7,232.0880889892578,104.15983200073242,281.1472415924072
mps-uncap,0.1,44.56806182861328,23.456573486328125,65.72866439819336
mps-uncap,0.2,59.57221984863281,42.35363006591797,72.33071327209473
mps-uncap,0.3,59.617042541503906,47.74117469787598,108.18052291870117
mps-uncap,0.4,91.56084060668945,61.56611442565918,115.35191535949707
