mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,18.773579597473145,18.335986137390137,12.922382354736328,55.48124313354492
