mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,20.014636516571045,20.277066230773926,15.85685729980468,55.9450101852417
