mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,23.570775985717773,23.659944534301758,16.984224319458008,56.37478828430176
