mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,20.014874935150146,20.277304649353027,15.85685729980468,55.94538688659669
