mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg13-4
mps-uncap,0.8,6.879329681396484,2.9571056365966797,2.4535655975341797
mps-uncap,0.9,6.899356842041016,2.980470657348633,2.4406909942626953
mps-uncap,1.0,7.124900817871094,2.9859542846679688,2.4480819702148438
mps-uncap,0.5,6.829261779785156,2.9671192169189453,2.451181411743164
mps-uncap,0.6,6.913661956787109,2.970457077026367,2.4423599243164062
mps-uncap,0.7,6.934881210327148,2.9578208923339844,2.4373531341552734
mps-uncap,0.1,7.2784423828125,2.9726028442382812,2.4483203887939453
mps-uncap,0.2,7.087469100952148,2.9587745666503906,2.4352073669433594
mps-uncap,0.3,6.976127624511719,2.961874008178711,2.436399459838867
mps-uncap,0.4,6.956815719604492,2.9821395874023438,2.4383068084716797
