mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg13-4
mps-uncap,0.8,22.959232330322266,7.635593414306641,6.062984466552734
mps-uncap,0.9,22.817373275756836,7.149934768676758,6.072521209716797
mps-uncap,1.0,26.613712310791016,7.578849792480469,6.081342697143555
mps-uncap,0.5,21.697044372558594,6.497621536254883,5.612373352050781
mps-uncap,0.6,21.983861923217773,6.987571716308594,5.748271942138672
mps-uncap,0.7,22.26090431213379,6.880521774291992,5.7830810546875
mps-uncap,0.1,19.353866577148438,5.917072296142578,5.80596923828125
mps-uncap,0.2,19.49000358581543,5.841255187988281,5.867481231689453
mps-uncap,0.3,20.63155174255371,6.181478500366211,5.623579025268555
mps-uncap,0.4,20.0655460357666,6.634235382080078,5.596637725830078
