mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg13-4
mps-uncap,0.8,13.341426849365234,5.047321319580078,3.931760787963867
mps-uncap,0.9,15.587329864501953,5.366206169128418,4.21452522277832
mps-uncap,1.0,22.171854972839355,5.568027496337891,4.606962203979492
mps-uncap,0.5,12.809038162231445,3.23486328125,2.7451515197753906
mps-uncap,0.6,12.446403503417969,3.5930871963500977,2.9609203338623047
mps-uncap,0.7,12.068033218383789,4.163980484008789,3.2889842987060547
mps-uncap,0.1,16.907095909118652,3.043055534362793,2.6051998138427734
mps-uncap,0.2,16.693830490112305,3.0226707458496094,2.5632381439208984
mps-uncap,0.3,16.62921905517578,3.035306930541992,2.5811195373535156
mps-uncap,0.4,13.526439666748047,3.147244453430176,2.5949478149414062
