mode,load,0_efficientnet_b7-16,1_mobilenet_v2-16,2_mobilenet_v2-32,3_resnet101-32
mps-uncap,1.0,0.012159347534179688,0.000476837158203125,0.0007152557373046875,0.0007152557373046875
