mode,load,0_resnet34-4,1_resnet34-4,2_resnet34-4,3_resnet34-4
mig,0.1,9.239125251770025,9.005413055419922,9.337246417999255,15.694165229797372
mig,0.2,11.985845565795904,11.860158443450931,11.927700042724608,19.4362211227417
mig,0.3,15.028319358825685,13.564662933349606,13.162000179290775,22.537479400634762
mig,0.4,16.64819717407225,16.734309196472125,15.811600685119629,29.450805187225367
mig,0.5,20.540914535522475,19.919004440307614,19.67832803726196,31.739497184753418
mig,0.6,22.551012039184567,24.38285350799554,22.45287895202637,45.681815147399945
mig,0.7,30.629491806030295,36.311857700347986,29.441165924072248,75.116801261902
mig,0.8,42.891502380371094,48.274421691894446,41.698057651519775,66.98916912078857
mig,0.9,74.56814765930176,68.96176338195802,106.57599925994869,149.40507650375375
mig,1.0,172.00869560241696,387.522008419037,265.3626155853273,726.4540910720825
