mode,load,0_densenet201-8,1_efficientnet_b5-8,2_mobilenet_v3_large-8
mps-uncap,1.0,21.109342575073242,16.939878463745117,5.209207534790039
mig,1.0,20.6298828125,26.619434356689453,4.925966262817383
