mode,load,0_densenet201-8,1_efficientnet_b5-8,2_mobilenet_v3_large-8
mps-uncap,1.0,22.42661952972412,19.384424686431885,7.482519149780273
mig,1.0,22.021126747131348,27.986526489257816,5.343265533447266
