mode,load,0_efficientnet_b7-4,1_mobilenet_v2-32,2_mobilenet_v2-4,3_resnet18-32
mps-uncap,1.0,0.0064373016357421875,0.000476837158203125,0.000476837158203125,0.000476837158203125
