mode,load,0_densenet161-8,1_efficientnet_b7-32,2_resnet152-8
mps-uncap,0.8,131.4192375720853,372.6526618294466,148.9532743415039
mps-uncap,0.9,152.49014350058857,418.08858328997815,179.3603352912745
mps-uncap,1.0,160.02194693469966,466.81888377978044,185.69534045702764
mps-uncap,0.5,74.19261669239368,240.85021335073301,91.68302375856312
mps-uncap,0.6,93.3308900473577,282.55787399737335,116.30203074873457
mps-uncap,0.7,121.19230313098942,326.4805503516346,145.2057863187752
mps-uncap,0.1,13.540695339394492,60.22427029413062,21.447547295309832
mps-uncap,0.2,29.164234608788874,85.07134356100795,36.377697408512155
mps-uncap,0.3,45.17441081406019,138.80987701848156,60.67493989957273
mps-uncap,0.4,66.9917887762752,176.18209974824435,77.53449518993911
