mode,load,0_densenet161-8,1_efficientnet_b7-32,2_resnet152-8
mps-uncap,0.8,50.751662254333496,66.45934581756592,44.1133975982666
mps-uncap,0.9,52.863264083862305,64.99085426330566,48.56295585632325
mps-uncap,1.0,53.95011901855469,65.43240547180176,50.41928291320801
mps-uncap,0.5,43.55645179748535,60.707831382751465,40.28739929199219
mps-uncap,0.6,47.36053943634033,63.07444572448731,41.384220123291016
mps-uncap,0.7,48.60389232635498,64.54882621765137,42.27709770202637
mps-uncap,0.1,33.31522941589356,52.95217037200928,30.737733840942383
mps-uncap,0.2,24.023962020874023,54.119873046875,30.933046340942376
mps-uncap,0.3,40.015220642089844,57.494163513183594,33.5688591003418
mps-uncap,0.4,42.032527923583984,59.149169921875,38.41280937194824
