mode,load,0_densenet161-8,1_efficientnet_b7-32,2_resnet152-8
mps-uncap,0.8,257.6413154602051,499.3786811828613,387.5761032104492
mps-uncap,0.9,836.369514465332,630.3815841674805,605.5097579956055
mps-uncap,1.0,880.2759647369385,1351.4773845672607,2204.0867805480957
mps-uncap,0.5,68.8025951385498,191.97964668273926,85.39819717407227
mps-uncap,0.6,96.61054611206055,341.74156188964844,109.70067977905273
mps-uncap,0.7,175.16779899597168,317.7754878997803,219.22707557678223
mps-uncap,0.1,7.384777069091797,36.54360771179199,23.079872131347656
mps-uncap,0.2,35.37893295288086,47.32799530029297,39.07155990600586
mps-uncap,0.3,41.44287109375,92.88430213928223,49.251556396484375
mps-uncap,0.4,59.67307090759277,184.22818183898926,61.53297424316406
