mode,load,0_densenet161-8,1_efficientnet_b7-32,2_resnet152-8
mps-uncap,0.8,48.24256896972656,103.3177375793457,42.26088523864746
mps-uncap,0.9,76.05767250061035,131.81376457214355,66.80059432983398
mps-uncap,1.0,246.84762954711914,421.588659286499,990.241289138794
mps-uncap,0.5,22.313356399536133,55.83333969116211,17.142057418823242
mps-uncap,0.6,30.842304229736328,61.7368221282959,24.434804916381836
mps-uncap,0.7,37.21451759338379,75.51240921020508,33.265113830566406
mps-uncap,0.1,23.152589797973633,48.33078384399414,17.563581466674805
mps-uncap,0.2,21.37446403503418,48.36738109588623,17.178773880004883
mps-uncap,0.3,19.90342140197754,51.64802074432373,17.562031745910645
mps-uncap,0.4,18.244504928588867,54.16584014892578,17.138957977294922
