mode,load,0_densenet161-8,1_efficientnet_b7-32,2_resnet152-8
mps-uncap,0.8,10.634899139404297,48.331499099731445,8.785486221313477
mps-uncap,0.9,10.531425476074219,48.1572151184082,8.772850036621094
mps-uncap,1.0,10.669946670532227,48.45237731933594,8.893728256225586
mps-uncap,0.5,10.635137557983398,48.03919792175293,8.77690315246582
mps-uncap,0.6,10.557174682617188,48.15196990966797,8.702278137207031
mps-uncap,0.7,10.589361190795898,48.06256294250488,8.703470230102539
mps-uncap,0.1,10.75601577758789,48.13098907470703,8.82863998413086
mps-uncap,0.2,10.670185089111328,48.14410209655762,8.819818496704102
mps-uncap,0.3,10.677337646484375,48.2029914855957,8.838415145874023
mps-uncap,0.4,10.65206527709961,48.21920394897461,8.812904357910156
