mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,45.6303596496582,29.40976619720462,19.98796463012696
mps-uncap,0.9,54.640913009643555,59.787893295288114,34.038281440734885
mps-uncap,1.0,343.7008857727051,95.2214241027832,1470.7616806030273
mps-uncap,0.5,26.77888870239258,19.484448432922367,8.696722984313967
mps-uncap,0.6,26.722192764282227,19.326043128967285,10.332202911376951
mps-uncap,0.7,33.327794075012214,21.675348281860366,12.771320343017582
mps-uncap,0.1,26.358366012573242,13.87174129486084,4.183769226074219
mps-uncap,0.2,26.3434886932373,18.73416900634765,5.270838737487793
mps-uncap,0.3,27.744078636169437,20.472192764282227,6.418752670288086
mps-uncap,0.4,25.707912445068352,19.567203521728516,7.444334030151368
